valor,texto 
1,"A Autenticação Biométrica por comandos de voz, especialidade pertencente à área de Processamento Digital de Sinais, das áreas de Engenharia Elétrica, Ciência da Computação e Física Aplicada, está em expansão e possui enorme aplicabilidade em diversos problemas do cotidiano. Com esse raciocínio em mente, o objetivo fundamental do presente trabalho é o de construir um algoritmo para a autenticação biométrica de locutor, com vocabulário limitado, do tipo textdependent, baseados em redes neurais artificiais. Pretende-se criar uma abordagem eficiente em termos da taxa de reconhecimento, pesquisando qual é a melhor arquitetura de rede neural para a aplicação do algoritmo na área mencionada. O projeto pretende, focando as características da fala humana, ser uma ferramenta de autenticação biométrica que possui baixo custo computacional e desempenho satisfatório"
1,"Este projeto visa a implementação de um sistema capaz de compreender comandos de voz e executar as tarefas correspondentes. O processo de reconhecimento de voz foi implementado com base em um módulo que utiliza o conversor de fala para texto chamado Wit.ai. Para a coversão de texto-para-fala, foi utilizado o sintetizador de voz Flite. O sistema foi desenvolvido em Raspberry Pi e permite a execução das seguintes tarefas: acionamento de lâmpadas, gravação de áudios, captura de imagens, escrita e leitura de textos, buscas na
internet e identificação de voz. Todos os comandos foram desenvolvidos na linguagem de programação Python. Uma página na web foi desenvolvida para permitir o acesso aos dados armazenados pelo sistema. A identificação da voz do usuário permite que acessos indevidos ao sistema sejam reportados. Nota-se que o número de amostras treinadas resulta em melhorias na identificação da voz. Os mecanismos de reconhecimento de fala são limitados, o Wit.ai necessita de conexão à internet e seu processamento é inferior quando comparado a
outros serviços pagos. "
1,"A análise deste trabalho tem por intuito prever o fechamento, valor máximo e
mínimo de ação de determinadas empresas do ramo de distribuição de energia elétrica, levando em conta somente dados históricos. Têm-se por motivação maior, uma eventual previsão de uma venda ou compra de terminado volume de ações. Desta meneira, foi levado em consideração fatores considerados relevantes no valor final de uma ação das empresas CPFL e Eletropaulo (ambas empresas de capital aberto). Estes fatores foram: Índice IEE, dólar comercial (venda), índice Ibovespa, valor do barril do petróleo, índice Nikkei, temperatura, precipitação e o próprio valor da ação das empresas. Para estes valores foram utilizados uma base de dados de 2006 a 2016, incluindo a média e média móvel de cada data e de cada indicador. Estes fatores foram ranqueados de forma que os primeiros são os que tiveram maior relevância no fechamento das ações. "
1,"A identificação por radiofrequência RFID é uma tecnologia que se tem difundido em diversas indústrias, principalmente em logística. O foco deste trabalho se centra no desenvolvimento de etiquetas RFID de alta frequência (que operam em 13,56 MHz); em particular, serão estudadas as variáveis que influenciam no alcance de leitura entre o leitor e as tags RFID de um kit de desenvolvimento comercial. Com o uso de ferramentas de software, as dimensões das antenas RFID foram otimizadas, fabricadas e medidas em laboratório. A análise das
etiquetas RFID mostrou resultados não favoráveis já que não foi possível construir antenas que ressoem na frequência esperada e que tenham um alcance superior às das etiquetas comerciais. "
1,"Este trabalho faz a transmiss˜ao dos sinais cerebrais obtidos no couro cabeludo
por meio de um dispositivo opensource chamado OpenEEG para um celular com
Android. Primeiramente os sinais fisiol´ogicos cerebrais interessantes, que s˜ao da
ordem de microvolts, foram obtidos no couro cabeludo por meio do OpenEEG e em
seguida transmitidos via serial por meio da USB para uma plataformam´ovel onde foi
feito o tratamento de sinais necessários, em seguida estes sinais foram transferidos
via bluetooth para um celular com Android onde foram, finalmente, plotados no tempo
com o auxílio da biblioteca Androidplot.
"
1,"Em um sistema com duas caixas acústicas, o som emitido pelo alto-falante direito atinge tanto o ouvido direito quanto o esquerdo, assim como o da caixa esquerda atinge a ambos. Em aplicações como o áudio “binaural”, não deseja-se que o som da caixa direita seja captado pelo ouvido esquerdo; do mesmo modo, não deseja-se que o som da caixa esquerda seja captado pelo ouvido direito. Entretanto, no sistema de caixas acústicas citado, ocorre essa interferência, que é chamada de “crosstalk”. Foram desenvolvidos algoritmos em ambiente MATLAB para modelar e simular um sistema com duas caixas de som e um ouvinte. Com base nas simulações, foram projetados filtros para cancelar a interferência entre as duas caixas nos ouvidos. Os métodos e as equações utilizadas para modelar e simular o sistema, além de calcular os filtros de cancelamento são descritos neste trabalho.
"
1,"O trabalho de conclusão de curso apresentado elabora uma proposta para
controle de acesso físico segura e intuitiva com a utilização de um aparelho celular.
Para garantir a segurança e intuitividade do processo utilizou-se o Near Field Communication,
que é uma comunicação via rádio-frequência com área de ação limitada
em no máximo 10cm. O objetivo final do projeto foi propor um método completo
para elaboração do sistema de controle de acesso, que deve servir como prova de
conceito e não como um produto comercial. Ele envolve a elaboração de um terminal
de acesso baseado em Arduino com Shield NFC além da criação de um aplicativo
móvel para Android e um website para gerenciamento. As principais dificuldades
do projeto foram a implementação dos protocolos de comunicação peer-to-peer NFC
em baixo nível e a implementação da segurança do sistema baseada em algoritmos
de criptografia. Foram utilizadas as linguagens de programação C++, JAVA e PHP
e os softwares envolvidos foram elaborados utilizando o modelo de prototipagem. O
trabalho foi testado utilizando-se um celular Galaxy SIII da Samsung, e o tempo de
comunicação com o terminal foi medido em torno de 5,5s. O NFC se mostrou uma
maneira prática e intuitiva para o projeto proposto. Com os resultados alcançados
foi possível identificar caminhos para a evolução do projeto conforme podem ser
observados no capítulo de conclusão.
"
1,"A aquisição de sinais fisiológicos é de vital importância no diagnóstico de certas
patologias e no estudo e entendimento das funções vitais e das atividades celulares nos seres vivos. Uma grande parte dos fenômenos biológicos nos seres vivos é acompanhada de manifestações elétricas intra e extra celulares. Assim, esse documento apresenta o estudo feito em um circuito amplificador, através da montagem do circuito e via simulação computacional com o uso do software LTspiceIV. São dois circuitos em estudo, um pré amplificador e um amplificador principal. Os resultados obtidos mostram o comportamento no espectro de
frequências do amplificador e algumas características elétricas dos circuitos."
1,"Neste trabalho foi proposto e implementado um novo sistema eletrônico e software embarcado para o robô UARM-E, uma plataforma para experimentação de algoritmos de controle em manipuladores espaciais de base livre flutuante. O trabalho utiliza a plataforma Arduino para controle do sistema, e o módulo XBee para comunicação. O sistema busca comandar os motores elétricos nas juntas do robô e fazer o processamento e envio de dados de posição para um computador remoto, onde o algoritmo de controle deve estar sendo executado. Para este fim foi projetada e implementada uma placa de circuito impresso, que faz a interface entre os componentes e deve ir embarcada na plataforma. "
1,"A eletromiografia é a representação gráfica da atividade elétrica dos músculos gerada por movimentos espontâneos ou voluntários dos mesmos, sendo considerada muito importante para o auxílio de diagnóstico médico, em pesquisas aplicadas à área de saúde e reabilitação e para treinamentos esportivos, entre outros. O sinal mioelétrico captado no músculo possui sua origem no sistema nervoso central, que o transmite através do neurônio motor por um processo chamado de potencial de ação, que, por usa vez gera um potencial eletroquímico que pode ser medido com um eletrodo para sinais mioelétricos. O objetivo do projeto foi desenvolver um protótipo de um eletromiógrafo de baixo custo para captar o sinal mioelétrico por eletrodos Ag/AgCl descartáveis e transmiti-lo de maneira sem fio para o smartphone. Para o protótipo do sistema de aquisição de dados mioelétricos utilizou-se um cabo blindado para transmissão do sinal com menos ruído; um amplificador de instrumentação com alta razão de rejeição em modo comum (common-mode rejection ratio - CMRR) para o primeiro estágio de
amplificação; um filtro passa-faixa ativo Sallen-Key de segunda ordem, com largura de banda de 10 a 500 Hz (para filtrar o ruído e amplificar o sinal); um somador DC para elevar e tornar o sinal compatível com o arduíno (tensão de 0 a 5V); um arduíno utilizado apenas para conversão do sinal analógico em sinal digital e comunicação sem fio com o módulo bluetooth e, finalmente, o módulo para transmissão sem fio dos dados do sinal para o smartphone. Validou-se o protótipo através de simulações, utilizando-se o software LTSpice; testes em bancada, com osciloscópio e gerador de frequência e, só após a validação em bancada da parte analógica que se testou o protótipo com o sinal mioelétrico e a
comunicação bluetooth. O protótipo mostrou-se viável pois os dados obtidos foram satisfatórios para análises do sinal mioelétrico de superfície (sEMG) e seu custo para um canal foi de 84,30 dólares."
1,"É proposta a interface entre o sistema de reconhecimento de voz desenvolvido com a biblioteca de programação SMAPI (Speech Manager Application Programming Interface) da IBM e o módulo robótico composto pela placa de controle (Prodigy-PCI Motion Cards). A interface consiste em: um algoritmo com as rotinas padrões de configuração da placa de controle, apresentando uma interface simples de ajustes e execução de comandos; um sistema de reconhecimento de voz otimizado para a estrutura da interface robótica - essa interface é realizada por uma interação direta entre os sistemas e interpreta os comandos de voz em ações definidas; e uma rotina básica em linguagem de programação ""C++"", que foi implementada para a interação entre as palavras de comando, configuração da placa e acionamento do motor."
1,"Este projeto consiste em possibilitar a automatização eletrônica dos registros referentes às jogadas de uma partida de xadrez. Entre os registros estariam o tempo de cada jogador e a jogada realizada.  Essa automatização ocorre através de um tabuleiro contendo sensores de presença por proximidade e de um sistema microcontrolado com a função de interpretar as informações obtidas a partir do tabuleiro e interfaceá-las com o usuário. O tipo de sensor escolhido para a implementação do projeto foi o tipo magnético. Há outros tipos mais adequados quanto à viabilidade física e elétrica do sensor, mas o projeto envolve o desenvolvimento destes sensores para propiciar maior didática.  Este projeto foi dividido entre dois alunos. O aluno responsável por esse documento, Nilton Quinsan Lins, foi incumbido da implementação do tabuleiro com os sensores escolhidos e o circuito de interface necessário para possibilitar ao sistema microcontrolado a aquisição dos dados fornecidos pelos sensores do tabuleiro. Ao outro aluno envolvido no projeto, Guilherme Cassoli Jacob, foi atribuída a função de desenvolver o programa do microcontrolador para manipulação dos dados e interface com o usuário.  Este projeto não foi concluído totalmente, mas pode-se observar que é factível com a disponibilidade de mais tempo para calibragem dos sensores e dos estágios de digitalização ou através do emprego de algum processo que produza resultados mais uniformes, uma vez que a heterogeneidade dos sensores e dos estágios de digitalização tornou o projeto inviável quanto ao pouco tempo disponível para o ajuste"
1,"A tecnologia de rede sem-fio ou wireless, como é conhecida mundialmente, vem passando por um processo contínuo de padronização com o intuito de facilitar a integração de dispositivos fabricados por empresas distintas. Em 2004, o protocolo de rede sem-fio ZigBee foi criado para fornecer uma opção nas soluções de automação e seus benefícios foram imediatamente notados em diversas áreas. Uma empresa de dispositivos de rede americana, Digi, notou as vantagens desta tecnologia e desenvolveu um módulo de baixíssimo consumo, o XBee, com uma série de funcionalidades incluídas e capaz de criar redes mesh com mais de 65.000 pontos. O estudo deste módulo levou à conclusão de que é possível desenvolver sensores portáteis que podem operar por mais de cinco anos com pilhas comuns sem nenhuma intervenção humana. Alguns sistemas como a automação de estufas agrícolas, uma área em que sensores são abundantes para monitorar condições climáticas, poderia utilizar estes sensores para trazer mobilidade ao sistema e uma expressiva redução dos cabos de informação. Com este objetivo, foi desenvolvido um projeto para modernizar a automação destes ambientes através de módulos sem-fio XBee sendo utilizados para integrar sensores, painéis e softwares em uma única rede. O projeto contou com o desenvolvimento de dois sensores móveis, uma placa de comando central e um software além de utilizar um gateway para o computador. Desta maneira, permitiu que os sensores fossem realocados livremente dentro da área coberta pela rede, facilitou a detecção de erros e a integração na rede de novos dispositivos imbuídos com o módulo XBee que provaram ser confiáveis e uma excelente opção na prática da automação"
1,"Este trabalho buscou aplicar modelos de aprendizado de máquina para a predição do desempenho de jogadores de futebol no Campeonato Brasileiro, tendo como base os dados do CartolaFC. O trabalho compreendeu todas as etapas entre extração de dados, criação de features, treinamento do modelo e avaliação dos resultados. Objetivou-se analisar a viabilidade de um modelo preditivo aplicado a um problema com tanta incerteza e subjetividade como o futebol. Além disso, foram treinandos modelos utilizando diferentes algoritmos, mais especificamente, os algoritmos de Regressão Linear, K-Vizinhos mais
Próximos e Gradient Boosting foram utilizados e seu desempenho foi comparado tendo como base o conhecimento prévio sobre as vantagens e desvantagens de cada abordagem. "
1,"Os Algoritmos Genéticos representam, atualmente, uma poderosa ferramenta para busca de soluções de problemas com alto nível de complexidade. Este trabalho demonstra a aplicação de Algoritmos Genéticos em projetos de antenas, através da criação de uma ferramenta para evolução de antenas filamentares. A análise dos modelos foi realizada utilizando o software NEC (Numerical Electromagnetics Code), referência na simulação numérica de antenas por mais de trinta anos. Primeiramente foram reproduzidos os métodos descritos nas referências, validando a ferramenta desenvolvida com o projeto de uma antena Crooked Wire. Posteriormente, foi desenvolvida uma variação sobre este método, gerando antenas planares, as quais foram implementadas e testadas em laboratório. Os resultados experimentais foram satisfatórios e mostram que o uso de técnicas evolucionárias é uma área promissora em projeto de antenas"
1,"Este trabalho apresenta o projeto de um controlador digital para uma planta térmica e
sua implementação em microcontrolador PIC18F252. Esta planta controlada cujo atuador
é um módulo de peltier é usada em um aparelho portátil destinado a testes de quantificação
sensitiva para temperatura já existente. O objetivo deste trabalho é que o controlador
digital projetado e implementado tenha uma resposta mais rápida e menos oscilatória que
o controlador anterior. Foram testadas duas formas diferentes de controle, um controle
incremental e um controle Proporcional Integrativo (PI), e ambas atingiram o objetivo
desejado. O controle PI se mostrou superior, uma vez que quase não provoca desgaste do
atuador, enquanto o incremental causa bastante estresse térmico no atuador. O presente
trabalho faz uma revisão teórica de pontos fundamentais para que se compreenda o uso do
equipamento, abordando de forma explicativa a importância dos testes de quantificação
sensitiva que poderão ser realizados com o equipamento.
"
1,"Metamateriais são estruturas geométricas feitas a partir de materiais comuns, dielétricos, condutores, magnéticos ou por combinação destes. Os metamateriais caracterizam-se principalmente por apresentarem propriedades especiais de permissividade () e permeabilidade (μ) não encontradas nos materiais em estado natural, cujo principal efeito é o índice negativo de refração (n < 0). Essas características permitem seu emprego em diversos tipos de aplicações em eletromagnetismo e óptica, tais como filtros, antenas, guia de ondas, super lentes etc. Normalmente, o equacionamento envolvido no cálculo de parâmetros dos metamateriais são complexos e, muitas vezes, necessitam de apoio computacional. Por este motivo, o presente trabalho traz um estudo sobre um tipo de comportamento metamaterial, qual seja, o de permissividade e permeabilidade negativas. Este trabalho também analisa o desempenho dessas estruturas em termos de seus parâmetros geométricos, e também apresenta uma metodologia de recuperação de parâmetros a partir da matriz de espalhamento S"
1,"O consumo de energia elétrica de um shopping center é a maior despesa contabilizada no orçamento, ocupando cerca de 15% do total. Visando entender melhor esse consumo, foi decidido empregar a análise exploratória de dados (EDA) para estabelecer padrões do consumo do shopping, verificar a eficiência das medidas adotadas até o momento para economizar energia e, se possível, pensar em novas soluções para aumentar a economia. Para efetuar este trabalho, um código foi implementado em Python, com auxílio das bibliotecas pandas e matplotlib, para carregar uma planilha de dados do consumo de
energia elétrica do shopping. Foram gerados gráficos de progressão do consumo, histogramas, valores máximos e mínimos do consumo e também foram calculados os valores de consumo médio, variância e desvio-padrão.
Com os resultados obtidos, foi possível fazer uma análise conclusiva sobre o consumo de energia do shopping, verificando a influência da sazonalidade, comprovando que algumas medidas tomadas resultaram em economia e identificando uma menor eficiência energética de um equipamento. "
1,"Este trabalho apresenta um comparativo entre duas implementações de pilhas TCP/IP para sistemas embarcados baseados em microcontrolador. O trabalho foi desenvolvido utilizando um microcontrolador MSP430 da Texas Instruments, embarcado em uma placa de desenvolvimento da Olimex. O trabalho consistiu em duas tarefas: a primeira foi o estudo de cada pilha e a segunda foi uma comparação e desenvolver uma aplicação. O objetivo foi enfatizar algumas das principais diferenças entre as pilhas sugerindo algumas aplicações"
1,"Este projeto consiste no desenvolvimento de um carregador de baterias do tipo chumbo-ácido embarcado em veículos elétricos. Foi desenvolvido um protótipo de carregador para um carro elétrico disponível no departamento de Engenharia Elétrica da Escola de Engenharia de São Carlos para substituir o atual equipamento de recarga por um novo com eletrônica de potência. O novo sistema de recarga possui peso reduzido e opera com curvas de carga programadas para oferecer melhor desempenho ao sistema de baterias.
Foi trabalhado com um conversor Buck controlado por sinal PWM (modulação por largura de pulso) gerado em um microcontrolador da família PIC. O sistema construído pode carregar baterias e, através de um densímetro, se conseguiu confirmar que as curvas de carga são eficazes no carregamento das baterias também no fator eletroquímico. Para tanto, foi feita uma revisão sobre baterias e conversores da topologia Buck visando a aplicação através de um protótipo.
"
1,"Antenas em micro fita são conhecidas por suas dimensões reduzidas. Seu formato retangular, conhecido como patch, tem diagrama de radiação direcional, e dispõe de um método bem consolidado de projeto. Estudamos, então, esse método e fizemos as simulações utilizando o programa ANSYS Electromagnetic Suite 19.0. Calculamos todos os valores das dimensões da antena, e, depois, fizemos as simulações de perda de retorno, relação de onda estacionária
e diagrama de radiação. Então simulamos a antena sem qualquer método de casamento de impedâncias. E, por fim, variamos o valor da largura do notch gap, responsável pelo casamento de impedâncias entre a linha de transmissão e a antena, refizemos essas simulações e avaliamos a importância do notch gap no desempenho da antena. Quanto menor é o valor da sua largura, melhores são as características da antena. O melhor caso foi para largura g = 0, 2 mm, em que obtivemos menor perda de retorno em sua porta de entrada, com valor de ?25, 9 dB, relação de onda estacionária mais perto do caso ideal, com valor de 1, 107, e resposta em frequência com maior largura de banda, resultando
em 88 MHz. A diretividade permaneceu praticamente constante em cerca de 7, 5 dB para todos os casos. Assim, comprovamos a importância de o notch gap ser devidamente projetado para o funcionamento adequado da antena. "
1,"Os condutores e passageiros de veículos automotores a cada dia tornam-se mais críticos em relação à presença de ruídos e vibrações. Melhorando a qualidade dos componentes automotivos, aumentamos o conforto do cliente, por esse motivo é crescente o investimento nesta área da indústria automotiva conhecida como NVH (Noise, Vibration and Harness) ou N&V, em alguns paises. Os ruídos e vibrações produzidos no sistema de direção são sentidos mais facilmente pelo motorista, pois são propagados por peças rígidas como coluna de direção e volante. Tais ruídos que se assemelham a longos e profundos rangidos, são conhecidos no meio técnico como groan ou roar noise e apresentam freqüência de oscilação na ordem de 120 Hz. O objetivo deste trabalho é o desenvolvimento de uma instrumentação virtual para a medição das freqüências de oscilação dessas vibrações e ruídos e a geração de dados para a identificação dos mecanismos causadores de tais problemas. As calibrações e medições são realizadas com acelerômetros e microfones e a determinação das freqüências é realizada com o auxílio de Instrumentos Virtuais criados em LabVIEW que realizarão a transformada de Fourier"
1,"A anemia é associada com a capacidade do sangue em transportar oxigênio, podendo causar fadiga, cansaço, falta de ar e perda de consciência. O método mais comum para o seu diagnóstico se dá por um hemograma, que envolve a coleta de sangue e tempo para a análise do mesmo. Dessa forma, o diagnóstico pode ser demorado. Com isso, surgiu a ideia do aumento da velocidade do diagnóstico através de um sistema espectrofotométrico com a análise em papel. Dessa forma, estudou-se a viabilidade desse sistema para o diagnóstico dessa condição reduzindo o tempo de diagnóstico e a invasividade do procedimento médico. "
1,"O projeto consiste no desenvolvimento de um afinador digital para instrumentos de cordas, mais 
especificamente violão e guitarra elétrica, no qual toda lógica de controle e correlação entre a 
frequência medida e uma nota musical é feita por um FPGA (field-programmable gate array). O 
som emitido pelo instrumento é captado por um microfone e condicionado por um circuito 
analógico. O sinal condicionado é enviado ao FPGA, o qual é responsável pela medição da 
frequência e a indicação, através de uma interface com LEDs (light emitting diode) e um display, 
da afinação da nota medida. 

 


"
1,"Considerando o grande crescimento tanto das discussões quanto das aplicações envolvendo o tópico Internet das Coisas, esse projeto tem o objetivo de criar o protótipo de uma central de controle para um sistema de automação residencial controlado via comunicação sem fio por meio de um aplicativo Android. O diferencial desse projeto é a utilização do projeto IoTivity que é uma iniciativa criada pelo Open Internet Consortium e patrocinada pelas maiores empresas do ramo de tecnologia e que visa criar uma estrutura que possa proporcionar uma fácil integracão de diversas plataformas e sistemas operacionais com as diversas
tecnologias de comunicação sem fio. O projeto apresenta um protótipo que oferece rápida resposta além de ser compatível com o projeto IoTivity e de fornecer a possibilidade do uso de outros dispositivos e sensores que ainda não seguem os padrões estabelecido pelo OIC. Esse protótipo é o primeiro passo para uma nova onda de dispositivos que seguirão os mesmos padrões e criarão uma situação na qual todos os dispositivos se comunicarão criando uma rede com controle descentralizado, aumentando a eficiência energética e promovendo
um ambiente coeso que possa ser controlado por meio de um único aplicativo."
1,"Este trabalho trata da construção de um protótipo embarcado para medidas de categoria e proteção ultravioleta em óculos de sol, baseado nos requisitos da norma brasileira NBR ISO 12312-1:2015. O teste que a norma requer, realizado por profissionais especializados, é por espectroscopia de transmitância na região de 280 nm – 380 nm para o ultravioleta e de 380 nm – 780 nm para o visível e sua média calculada com fatores de ponderação de risco para segurança ocular para cada 5 nm. O protótipo não tem a intenção de certificação, mas apenas
de informação se os óculos de sol estão dentro de um limite de segurança para a proteção ocular. Anteriormente, em nosso grupo (2010), foi desenvolvido um protótipo com a mesma finalidade, com duplo feixe para referência, e todo processo de cálculos era realizado em um PC com os resultados apresentados em tela de computador. Neste trabalho, o protótipo é portátil e os sistemas de cálculos e interface são embarcados. O sistema consiste de fonte de luz  ultravioleta (PHILIPS, Actinic TL BL) e LED para o visível (OSRAM, LUW W5AM-LXLY-6P7RZ) para irradiar os óculos, e sensores para ultravioleta (Genuine UV Technology, GUVA-S12SD) e para o visível (Texas A. O. Solutions, TCS3472), para detectar a transmissão destes intervalos espectrais nos óculos. A calibração é realizada sem amostras para se ter os valores de base de 100% (transmissão total) e 0% (transmissão nula) e então as amostras são medidas. Foram
medidas 32 amostras e seus dados comparados com a espectroscopia realizada num espectrofotômetro CARY5000 – VARIAN (padrão ouro), segundo os requisitos da norma e um equipamento comercial UV-VIS VICTOR VISION.  utilizando a análise de Bland-Altman, verificou-se que, em relação ao padrão ouro, apenas um valor medido ficou fora dos limites de concordância, o que equivale a aproximadamente 95% de acertos. Em relação ao equipamento
comercial, nenhuma amostra ficou fora dos limites de concordância. O protótipo terá sua estrutura externa redesenhada para ficar disponível ao acesso público na área 1 do campus USP de São Carlos.  "
1,"O objetivo principal desta monografia é apresentar o desenvolvimento de interface para uma bússola digital. Da mesma forma que a bússola tradicional, essa versão tem como objetivo indicar a direção usando o norte como referência. No entanto, a versão digital tem algumas vantagens. A bússola digital é baseada em dois sensores magneto-resistivos que medem as coordenadas. Algumas características são importantes neste projeto. Os sensores são rápidos, precisos e à prova de choque mecânico. Essas características são devidas ao sensor monolítico de silício. Portanto, devido a essas especificidades a bússola digital tem muitas aplicações além de meramente indicar direções. Ela pode ser incorporada em celulares, robôs ou veículos provendo o direcionamento e até mesmo podendo gerar mapas que auxiliam o usuário no seu cotidiano"
1,"A busca por soluções de roteamento nos novos tipos de arquiteturas de redes, baseados em comportamentos dinâmicos, heterogeneidade e larga escala,
trazem a necessidade de algoritmos que considerem essas novas características, de forma a aumentar a eficiência e a inteligência das redes. Nesse sentido, bons
resultados são conseguidos através do uso de algoritmos bioinspirados,
provenientes do entendimento de mecanismos adquiridos pela Natureza no
decorrer de sua evolução. Embora no estado-da-arte para solucionar problemas
relacionados às telecomunicações, os algoritmos bioinspirados abrem uma gama
de aplicações. O algoritmo de otimização por colônia de formigas (ACO), por
exemplo, é muito eficiente na resolução de problemas onde há busca por um
melhor caminho. Logo, também pode ser usado em situações semelhantes em que a finalidade seja a mesma: rápida convergência na busca por soluções de
roteamento, como em um sistema de transporte dentro de cidades: o tráfego em
centros urbanos é um ótimo cenário para a aplicação do ACO. Crescimento
acelerado e não planejado das cidades geram problemas que afetam todos os
setores da sociedades, entre eles, dificuldades de mobilidade e  congestionamentos. Por outro lado, a evolução da tecnologia permitirá a internet das coisas, em que cada aparelho ou serviço estarão conectados entre si e  dividindo informações. Assim, utilizando o ACO, este trabalho propõe um sistema de posicionamento móvel capaz de buscar e gerenciar rotas dentro de um espaço urbano do futuro, fazendo uso de uma rede totalmente acessível e das informações disponíveis nessa mesma rede e em que a internet das coisas já é uma realidade. Os resultados conseguidos neste trabalho indicam que o algoritmo proposto é uma possível direção para o roteamento de transportes urbanos e também a melhoria de seu desempenho mostra um caminho para contornar a limitação do ACO para dimensões elevadas.  "
1,"Este trabalho de conclusão de curso com tema “Desenvolvimento de sistemas autônomos em energia via recupera de energia eletromagnética” discute a gestão de energia em sistemas de sensores autônomos de campo próximo e o uso de lentes metamateriais para melhorar a captação de energia de antenas em campo distante. Para o sistema de gestão de energia de campo próximo, o objetivo é desenvolver o circuito de gestão de energia para a criação de etiquetas inteligentes de Near Field Communication (NFC) capaz de comunicação entre si usando um sistema de comunicação independente. Um estudo sistêmico mostrou que elevação da tensão de armazenamento poderia reduzir o tamanho dos capacitores e do circuito. Portanto, um conversor boost
é necessário para adaptar a impedância de entrada e aumentar a tensão nos capacitores de armazenamento. Para alimentar o transmissor de rádio, um regulador de tensão na saída torna-se necessário. Este circuito, Figura 1a, foi otimizado e concebido tanto em simulação como experimentalmente, Figura 1b, como prova de conceito. O conversor boost de entrada projetado apresentou uma eficiência máxima de 69% para uma ampla faixa de energias entrada de 23 µ W a 6,9 mW, comparável a outros conversores boost do estado da arte. Para a extração de energia em campo distante, o objetivo é desenvolver uma lente
metamaterial para aumentar a recuperação de energia de antenas no campo distante. A antena de lente metamaterial proposta é projetada, Figura 2a, como uma antena receptora e transmissora de um sistema de recuperação a campo distante trabalhando em 1,8 GHz. Os resultados experimentais mostraram a lente metamaterial como uma alternativa promissora para aumentar a captação de energia no sistema de campo distante. A partir do espectro de radiação, Figura 2b, foi medido um aumento de 57,84 % na energia captada no plano
azimutal pela antena e também um aumento do ângulo de recepção da antena em ?3 dB de 40o para 55o."
1,"A espasticidade, caracterizada por tremores conseqüentes de uma disfunção motora e apresentada normalmente por lesados medulares, pode muitas vezes afetar de forma negativa a vida funcional do paciente. Dessa forma, buscam-se alternativas para que seu efeito seja amenizado através de terapias e medicamentos. A fim de avaliar a eficiência de tais tratamentos, faz-se a avaliação contínua do grau de espasticidade através de métodos hoje utilizados, mas que de certa forma se tornam muitos subjetivos. Por meio deste trabalho buscou-se desenvolver um sistema que possibilitasse a avaliação da espasticidade de forma mais objetiva e clara. Dessa forma, será possível acompanhar todo o desenvolvimento do quadro, realizando comparações de sinais obtidos em pacientes antes e depois da realização de algum tipo de terapia. Para este fim, fez-se uma adaptação no teste pendular convencional, adicionando sensores que proporcionam sinais redundantes, sendo que, ao final do trabalho, os resultados obtidos por meio dos testes realizados em pacientes comprovaram sua utilidade para este tipo de avaliação"
1,"Este projeto propôs-se a elaborar um plano de negócios de uma cervejaria artesanal. Visando se inserir nesse mercado em plena expansão no Brasil, esse plano pretendeu analisar o mercado e todos os desafios encontrados na abertura de um negócio nesse ramo. Para isso, elaborou-se de um referencial teórico que abrange dois principais tópicos. Primeiramente, estudou-se o empreendedorismo e suas definicões, buscando entender quem é o indivíduo empreendedor e qual é o processo associado à essa atividade. Em seguida foi
estudado o Plano de Negócio, onde é analisada sua importância como ferramenta para qualquer empreendimento e desenvolvendo um modelo que melhor se adequa à realidade das cervejarias. Embasado nesse referencial teórico, idealizou-se um plano de negócio para a empresa batizada de Cervejaria Empírica. Esse plano buscou aplicar de maneira eficiente e eficaz os recursos disponíveis de forma alcançar sucesso no mercado. Para isso foi realizado um estudo de mercado a nível global e nacional com o objetivo de entender
as tendências e o histórico do setor. Também foi realizado um estudo sobre o consumidor deste ramo, buscando entender seu perfil e suas necessidades. Tendo os perfis do mercado e consumidor em mãos, pretendeu-se desenvolver os produtos e a estratégia de publicidade de forma a impactar de forma assertiva os indivíduos mais propensos a consumirem a marca Empírica. Para tal, a cervejaria apostará em uma identidade de marca moderna que se adeque ao gosto dos consumidores e utilizará o marketing digital como ferramenta
principal para veiculação de sua publicidade. Garantindo um produto de alta qualidade, um pré-requisito desse mercado, a Empírica terá seu diferencial justamente no marketing, área praticamente inexplorada pelas pequenas cervejarias. Em seguida, foi elaborado o plano financeiro, onde a partir de estimativas e dados de mercado foram projetadas todas as receitas e custos associados à operação da cervejaria em seus dois primeiros anos de
atividade. Finalmente, apresentou-se as considerações finais do trabalho onde são recapitulados as principais conclusões sobre o negócio, suas falhas e como esse trabalho se adequou à realidade do autor."
1,"Esta monografia apresenta o estudo e projeto de um equipamento digital microprocessado, capaz de medir baixas potências e fator de potência. O trabalho pode ser dividido em dois sistemas de medição, em que o primeiro foi o desenvolvimento de um equipamento simples onde os resultados obtidos, as habilidades desenvolvidas e as conseqüentes pesquisas realizadas, serviram de suporte para o desenvolvimento do segundo sistema mais sofisticado. Ao final do texto é apresentado um capítulo dedicado a novas implementações e continuidade do trabalho, oferecendo, desta maneira, desdobramentos futuros nesta área"
