valor,texto 
1,"Este trabalho apresenta soluções para problemas existentes no âmbito de cultivos hidropônicos de fluxo laminar, tecnicamente compreendido como NFT(Nutrient Film Technique), visando a rentabilidade econômica de implantação, tanto na inclusão do planejamento de novas estruturas, quanto no anexo de sistemas já operantes. Dentre as adversidades existentes para este tipo de cultivo, destaca-se com alta relevância a possível obstrução dos dutos hídricos, pelos quais fluem a solução nutritiva de alimentação das plantas,
ocasionando perdas no cultivo por casos de falta de nutrientes e excesso de vazão na seção irregular do sistema. Para superar tais adversidades, destaca-se a utilização de sistemas embarcados de alta capacidade computacional, baixo custo monetário e consumo energético, aliados ao engenho do uso de dispositivos como sensores de nível de água para a confirmação do bom estado de fluidez nos dutos hídricos do sistema. Nesse sentido, esta pesquisa propõe um protótipo que leva em conta modelos construídos e disponíveis em
Opensource pela internet em conjunto com a adição de micro tanques de identificação nos finais das tubulações. Com isto, é possível obter a capacidade de monitoramento remoto, a manutenção preventiva do sistema, bem como o poder de decisão da frequência de irrigação no cultivo, gerando aumento de eficiência da safra e redução expressiva no consumo de energia elétrica. "
1,"A geração distribuída caracteriza-se por ser um tipo de geração de baixa potência, quando comparada com as grandes centrais de geração de energia elétrica. Porém, ela é um meio alternativo de geração, podendo ser instalada em cargas residenciais, por exemplo. Assim, o consumidor residencial pode gerar sua própria energia, levando-o a menores gastos com a anergia vendida pela concessionária. Em alguns casos, este consumidor pode utilizar seu excedente de energia para compensar energia elétrica adquirida pela concessionária. Atualmente, as redes de distribuição e seus sistemas de proteção são projetados para o fluxo de potência unidirecional (concessionária até o consumidor final). Porém, em um cenário de grande inserção de geradores distribuídos, o fluxo de potência da rede deixa de ser unidirecional. Dese modo, um eventual curto-circuito na rede de distribuição será alimentado por correntes da subestação e pelos geradores distribuídos. Neste sentido, este trabalho mostrará que geradores fotovoltaicos e geradores de indução trifásicos, ambos com potências limitadas em microgeração distribuída, não contribuíram suficientemente para as correntes de falta, portanto, não causando impactos significativos no sistema de proteção dos sistemas de distribuição. Esta conclusão foi obtida por meio de comparações entre diferentes níveis penetração da geração distribuída perante curtos-circuitos localizados em pontos com configurações propícias ao impacto da proteção."
1,"A análise de componentes presentes no espectro de frequências em sinais do Sistema Elétrico de Potência (SEP) é comumente realizada por meio da aplicação da Transformada de Fourier (TF). No entanto, a presença de componentes com frequências múltiplas não inteiras do componente fundamental, definidos como inter harmônicos, pode causar erros nos resultados apresentados pela TF, como o espalhamento espectral. Tal efeito é caracterizado pelo espalhamento da energia dos componentes ao longo do espectro, o que
resulta no aparecimento de frequências que na realidade não existem no sinal. Daí surge então a necessidade da aplicação de métodos corretivos à TF de forma a diminuir os erros causados pela presença de componentes inter harmônicos. A norma IEC 61000-4-7 padroniza as quantificações referentes a distorções harmônicas e propõe um método de agrupamento para a energia do espectro em grupos e subgrupos de forma a reduzir os erros associados ao espalhamento espectral. Dessa forma, o presente trabalho aborda a aplicação de duas técnicas baseadas na norma IEC 61000-4-7 em sinais representando
diferentes situações, o método dos grupos e subgrupos e a proposição de sua aplicação recursiva, comparando os métodos entre si e com a própria TF, de forma a evidenciar o melhor método para a análise de componentes inter harmônicos"
1,"Devido ao  grande  aumento do consumo de energia elétrica  nas últimas décadas, as concessionárias de distribuição de energia elétrica enfrentam dificuldades para controlar o fator de potência do sistema de distribuição, manter níveis de tensões  adequados e patamares aceitáveis de perdas ativas do sistema. Para contornar esses problemas, utilizam-se equipamentos que diminuem  a potência reativa que circula no sistema,  como por exemplo,  os  bancos de  capacitores.  Neste contexto, este trabalho de conclusão de curso tem por objetivo o desenvolvimento de um sistema de controle automático usando o Simulink  para chaveamento destes na rede de distribuição,  além do dimensionamento e alocação dos mesmos em um sistema de distribuição de energia elétrica de 10 barras para correção de fator de potência e níveis de tensão. Consideram-se também comutações no tap  do transformador da subestação para auxílio na correção dos níveis de tensão. O sistema foi simulado na plataforma SimPowerSystems, a qual é parte integrante do Matlab. 
 
 
 

"
1,"Um dos grandes desafios atuais na área de mamografia digital por raios X é a otimização da
relação qualidade da imagem vs. doses de radiação. Sabe-se que uma redução nas doses de
radiação dos exames mamográficos atuais implicaria na geração de imagens com maior
quantidade de ruído quântico, o que comprometeria sua qualidade. Assim, para que os estudos
sobre a redução nas doses de radiação possam ser conduzidos é necessária a aquisição de imagens
clínicas, da mesma paciente, com diferentes níveis de exposição. No entanto, isto é inviável na
prática, pois implicaria em sérios riscos à saúde da paciente, além da possibilidade de indução do
câncer de mama pela exposição excessiva à radiação ionizante. Uma solução nesse caso é a
geração de imagens clínicas com diferentes doses por meio de simulação. Nesse sentido, este
trabalho propõe um novo método, baseado na transformada de Anscombe, para inserção de ruído
quântico em imagens mamográficas digitais pré-adquiridas com dosagem padrão de radiação.
Com isso, pode-se simular diferentes níveis de redução das doses de radiação do exame
mamográfico sem a necessidade de exposição do paciente à novos níveis de radiação. Os
resultados mostraram que o método proposto gera imagens a partir de diferentes dosagens de
radiação, com a mesma qualidade que outros métodos propostos na literatura."
1,"Este trabalho de graduação aborda as centrais hidrelétricas de porte pequeno, hoje conhecidas como Pequenas Centrais Hidrelétricas. No início, é mostrado uma visão pequena do histórico do setor elétrico brasileiro, e de como as centrais hidrelétricas, tanto as de grande porte como as de pequeno porte, se fizeram de grande importância para o seu desenvolvimento no Brasil. É apresentado também como funciona o processo de construção de uma PCH, o maquinário eletro-mecânico, a obra civil e os arranjos utilizados nas usinas. Na confecção deste trabalho, foi feita uma visita técnica a PCH Salto Grande, em Campinas-SP. No segundo capítulo é realizado um relatório dessa visita. Logo após, foi feita uma explicação do que é uma Pequena Central Hidroelétrica segundo a definição do PROINFA, um programa do Ministério de Minas e Energia que propõe aumentar a participação das fontes alternativas de energia no brasil, e como ele afetou a construção de PCHs nova no país. Finalmente é apresentada uma visão global da matriz energética atual do Brasil, bem como as estimativas de futuro quanto a
participação das PCHs na matriz energética do país."
1,"A intenção deste estudo foi o desenvolvimento de um sistema através da plataforma do LabView 7.0. visando a automação da realização de testes. O sistema em questão tem como ponto principal a simplificação do setup na realização de testes oferecendo uma interface de fácil operação, sem a necessidade de atuar-se diretamente no CLP (Controlador Lógico Programável) para controlar as etapas do teste. O operador, dessa forma, não precisa saber programar o CLP e nem depende de um programador de CLP, obtendo uma maior liberdade na execução de testes. O sistema conta com a possibilidade de acessar um banco de dados com as configurações de testes específicos, o que beneficia o operador, o qual não precisa entrar com os dados para realizar determinado teste, caso esse já tenha sido configurado, pois os dados do setup já estarão no banco de dados do sistema. A automação oferece também precisão na aquisição dos dados, uma vez que as etapas do teste são acionadas através do sistema, eliminando, uma possível intervenção do operador, que poderia comprometer a integridade dos testes diante do risco de gerar erros nos resultados finais. Além de exatidão, o sistema é capaz de gerar um relatório pré-determinado com os dados obtidos. Citados os benefícios propiciados ao operador, cabe ressaltar que, com tal recurso, a empresa pode economizar em equipamentos e pessoal especializado."
1,"Esse trabalho consiste na análise de medidas de gestão energética no contexto
do campus I da USP São Carlos. Primeiramente foi realizado um estudo em torno do
perfil de consumo de energia elétrica do campus através do levantamento de
informações presentes nas faturas de energia elétrica. Após a devida modelagem e
análise dessas informações foram definidas as características atuais e traçadas
previsões para o consumo de energia e demanda de potência. A partir desses
resultados foram propostas ações como a gestão de demanda e a geração
independente de energia no horário de ponta através de grupos geradores para se
obter uma possível redução no gasto com energia elétrica. Por fim, essas propostas
tiveram seu dimensionamento e viabilidade avaliados no trabalho, juntamente com seu
impacto e retorno para a instituição.
"
1,"Este trabalho tem por objetivo apresentar um método de monitoramento remoto dos níveis de tensão em um determinado ponto de interesse de um sistema de distribuição de energia. A partir de um sistema de distribuição previamente modelado, foi possível obter uma base de treinamento para as três redes neurais artificiais. Após o processo de treinamento, estas devem fornecer uma estimação para os níveis de tensão das três fases no ponto de interesse a ser monitorado remotamente. O desenvolvimento desta estratégia permitirá o monitoramento da qualidade da energia elétrica no que diz respeito aos níveis de tensão, sem a necessidade de se introduzir medidores adicionais no sistema de distribuição, o que pode proporcionar economia no âmbito financeiro às concessionárias de energia elétrica. O desempenho das três redes neurais foi validado e constatou-se que o método de monitoramento remoto dos níveis de tensão pode se tornar uma aplicação tecnicamente viável."
1,"O relé digital de sobrecorrente é um dos componentes fundamentais em um sistema de proteção direcionado a sistemas de subtransmissão e/ou de distribuição. Sendo assim, o objetivo principal deste projeto se concentra na modelagem, caracterização e análise do relé digital de sobrecorrente aplicado a um determinado sistema elétrico de distribuição. Para tanto, o trabalho foi desenvolvido através do uso dos softwares Alternative Transients Program (ATP), no tocante a modelagem do sistema de distribuição, e do ambiente Simulink/Matlab, para o desenvolvimento do relé digital propriamente dito. O modelo foi validado através de casos-testes e, posteriormente, avaliado perante a simulação de um sistema de distribuição real. Ressalta-se que para os casos-testes observados, os resultados encontrados foram condizentes com os valores calculados teoricamente. Já para a aplicação do modelo desenvolvido frente a um sistema de distribuição real, os resultados encontrados vieram a comprovar que o modelo desenvolvido é bastante preciso frente ao comportamento dos relés digitais de sobrecorrente disponíveis comercialmente junto ao Laboratório de Sistemas de Energia Elétrica (LSEE)"
1,"A energia elétrica é um recurso necessário e fundamental para o bom funcionamento e desenvolvimento de toda uma nação. O Brasil é um país de grandes dimensões, possuindo variedades de relevo, vegetativas e climáticas, o que resulta em várias alternativas para geração de energia. Contudo, algumas áreas do país não recebem energia elétrica devido a algumas restrições e barreiras naturais. Uma boa alternativa para levar energia a comunidades não conectadas ao Sistema Interligado Nacional é a geração distribuída, a qual vem recebendo cada vez mais incentivos. Estudos e pesquisas vêm sendo cada vez mais realizados para descobrir qual a forma mais apropriada, rentável e eficiente de geração, onde fontes sustentáveis como solar, eólica e hidráulica tem papel cada vez mais importante. A região Norte do país possui grandes potenciais de geração de energia nas mais variadas fontes, os quais ainda não foram explorados, merecendo uma maior atenção para que possam ser utilizados de maneira adequada, contribuindo para um melhor desenvolvimento da região e do país como nação. A partir disso, nasceu a ideia de analisar a viabilidade de geração distribuída para implementações futuras na região Norte do Brasil, enfatizando as fontes solar fotovoltaica, eólica e hidráulica de pequeno porte, mais conhecidas como Pequenas Centrais Hidrelétricas, fato a ser estudado no presente trabalho."
1,"Nesta monografia, é proposto um sistema de alimentação para uma antena quadrifilar de meia espira e meio comprimento de onda.  Devido a seu formato compacto, a antena quadrifilar tem sido utilizada em uma grande variedade de sistemas de comunicação incluindo sistemas de posicionamento global, sistemas aeroespaciais e de comunicação móvel.  Este tipo de antena apresenta como principais características, a polarização circular e o diagrama de radiação omnidirecional."
1,"No presente trabalho são apresentados os métodos utilizados para a construção do protótipo de UAV (Unmaned Aerial Vehicle) do Departamento de Engenharia Aeronáutica da Escola de Engenharia de São Carlos. Também é apresentado o estudo realizado para a escolha dos sensores a serem utilizados no ensaio em vôo para obtenção das Derivadas de Estabilidade do protótipo, possibilitando assim a implementação do sistema de controle, ou seja, o piloto automático da aeronave, consolidando então o desenvolvimento do UAV. 
 

 
"
1,"Este trabalho apresenta um estudo sobre as Casas Inteligentes, definindo o conceito do que é uma casa inteligente e como este conceito sofreu alterações com o desenvolvimento das tecnologias de automação residencial. Além de apresentar o conceito, neste estudo também estão presentes os principais sistemas de automação que compõem uma casa inteligente, o sistema cabeado e o sistema sem fio, apresentando as diferenças, as vantagens e as dificuldades de cada um. Através de uma visão panorâmica da situação das Casas Inteligentes no Brasil, é realizado um estudo sobre o mercado brasileiro de automação, apresentando o desenvolvimento das empresas e realizando comparações com outros países, para assim chegarmos às conclusões e consequentemente entendermos quais são alguns dos desafios para o desenvolvimento do empreendedorismo nesta área. "
1,"A combinação dos problemas ambientais com o alto preço do petróleo, o qual vem sendo impulsionado pelo alto consumo mundial e a diminuição nas ofertas, indicam que a busca por combustíveis alternativos deixou de ser algo politicamente correto, tornando-se uma necessidade que tem que ser priorizada pelos governos e empresas. Fazendo uma análise entre todos os combustíveis alternativos, o mais viável para o Brasil, atualmente, do ponto de vista econômico e ambiental, é o etanol. O etanol obtido da cana-de-açúcar é o que apresenta o melhor retorno em todos os outros tipos de etanol. O Brasil apresenta as melhores condições climática, cultural, econômica e tecnológica para liderar a produção do etanol.
A partir das prerrogativas anteriores enxergou-se a possibilidade de uma melhoria nos processos produtivos do etanol, visto que há uma crescente demanda por produtos de qualidade e maior eficiência dos processos de produção. A indústria do etanol ainda é carente de novas tecnologias para tornar o processo automatizado.
Observando-se esta necessidade, o presente trabalho objetiva ocupar uma lacuna na determinação do grau alcoólico do etanol. Atualmente, este processo necessita das coletas das amostras e uma análise laboratorial. Isso implica em uma baixa eficiência, pois leva um longo período de tempo desde a coleta das amostras, análise e atuação para corrigir um certo problema ou melhorar o nível alcoólico do produto. O quanto antes forem feitas as análises, mais rápido o operador aturará.
A intenção deste trabalho foi treinar redes neurais artificias capazes de determinar o valor do grau alcoólico do etanol on-line de maneira eficiente e precisa, de modo a ter-se um ganho significativo de tempo nessa parte do procedimento. Casa;
"
1,"Nesse trabalho é feita a modelagem e a validação de um pequeno sistema elétrico de potência (SEP) analisando o seu comportamento nos regimes estático e dinâmico. Esse SEP é composto por geradores síncronos trifásicos acionados por motores de corrente contínua; linhas de transmissão representadas a partir de bancos de transformadores monofásicos; e uma carga com características estáticas (banco de resistores e banco de capacitores) e dinâmicas (motor de indução trifásico). Na análise estática, mostra-se como foi modelado cada elemento a fim de se determinar o estado da operação desse sistema em regime permanente. Posteriormente os valores de fluxo de carga encontrados experimentalmente são comparados com os obtidos computacionalmente. Na análise dinâmica serão mostrados os modelos utilizados em cada elemento do
sistema. Em seguida, todos os ensaios e testes serão indicados a fim de obter os parâmetros de cada um dos modelos. Posteriormente, perturba-se o sistema e relata-se o comportamento do gerador amostrando os seus valores de tensão e corrente de armadura. Por último, compararam-se os comportamentos dos geradores obtidos experimentalmente e computacionalmente. No final, mostra-se que a validação desse SEP ocorre apesar de algumas divergências nas medidas experimentais e computacionais, e também sugerem-se alguns procedimentos
para que os resultados saiam ainda mais satisfatórios. "
1,"O consumo de energia elétrica cresce em uma velocidade maior que a sua geração, por uma série de motivos. Tal situação induz a buscar soluções para a desigualdade entre a demanda e a geração de energia, antes que ela se torne um grave problema. A motivação deste trabalho é comparar e analisar uma proposta de amenizar esta desigualdade, através da melhoria da eficiência energética de motores monofásicos em aplicações residenciais. Esta proposta se embasa na comparação entre o tipo de solução mais comum em refrigeradores domésticos, motor de indução monofásico a duplo capacitor, e uma solução mais atual, o motor à velocidade variável, através de simulações computacionais, analisar suas diferenças, vantagens, desvantagens e peculiaridades.
"
1,"O aumento do número de geradores distribuídos conectados nos sistemas de distribuição de energia elétrica faz aumentar a necessidade de estudos dos impactos que este tipo de geração traz ao sistema elétrico. Um destes impactos que ainda necessitam de um estudo mais amplo é como a geração distribuída afeta a estabilidade de tensão dos sistemas  de distribuição. Neste contexto durante este projeto de formatura foi desenvolvido um estudo para avaliar o impacto da geração distribuída na estabilidade de tensão do sistema. Mais especificamente foi utilizado um sistena de distribuição como modelo, a estabilidade deste sistema foi primeiramente estudada sem a presença de geração distrtibuída, e posteriormente foi inserido um gerador distribuído para que assim fosse possível comparar os dois cenários. Para avaliar a estabilidade do sistema foi utilizado o método de transformação em componentes de canal(CCT, do inglês Channel Components Transform). Este método tem a capacidade de transformar um sistema complexo constituído de várias cargas e vários geradores em sistemas mais simples constituídos de apenas um gerador e uma carga, desta forma a análise dos sistemas equivalentes mais simples mostra o comportamento do sistema complexo original. Foi observado que a inserção do gerador distribuído no sistena de distribuição estudado contribui para melhorar as condições de estabilidade deste sistema. "
1,"Um medidor inteligente de energia elétrica aplicado à indústria foi projetado e proposto para motores de indução trifásicos. Dividido em módulos, o medidor possui módulos sensores que fazem a aquisição de tensões e correntes de fase de forma não invasiva, facilitando a instalação. O módulo principal conta com um dsPic33, um microcontrolador com alta capacidade de processamento, capaz de realizar, em hardware, cálculos de transformada rápida de Fourier, viabilizando a obtenção das frequências harmônicas de tensão e corrente. São calculados ainda os valores eficazes e fator de potência do motor. Por último, um
módulo de comunicação WiFi baseado em um ESP8266 foi projetado para receber os dados do módulo principal via comunicação serial (SPI) e enviar por protocolo GET e internet sem fio, a um servidor online. O projeto busca oferecer uma solução simples e de baixo custo que pode ser útil para analisar falhas em motores de indução, largamente utilizados na indústria, que ao falharem podem causar grandes prejuízos econômicos. Comparado a medidores disponíveis no mercado, o seu preço, cerca de 10 a 20 vezes menor, viabiliza a instalação permanente em motores de forma individual. Finalmente, afim de comprovar a
funcionalidade do projeto, um protótipo foi construído e uma metodologia de testes foi desenvolvida para ensaiar cada módulo de forma individual e em seguida o medidor como um todo, comparando os resultados com os obtidos com medidores, como multímetros e osciloscópios. O teste final escolhido foi realizado com um motor de indução comercial, refletindo uma situação de operação muito próxima da realidade de uma indústria. "
1,"O presente trabalho foi elaborado com o objetivo de se desenvolver um sistema inteligente baseado em um ANFIS que fosse capaz de monitorar remotamente os níveis de tensão em pontos específicos de um sistema de distribuição de energia elétrica. Este sistema elétrico de potência (SEP) foi modelado previamente com o uso de um software de simulação para que gerasse uma base de dados a ser utilizada posteriormente no treinamento da rede inteligente. Esta rede, por sua vez, foi capaz de produzir resultados que estimaram remotamente os níveis de tensão das três fases em um ponto específico dentro do SEP. A grande diferença desse para outros trabalhos da área é a inspeção do uso da transformada Wavelet como alternativa à Transformada de Fourier, verificando-se o desempenho e custo computacional para tal, e também a utilização de uma ferramenta inteligente híbrida. Após implementação e testes da metodologia proposta, gerou-se uma ferramenta que torna o sistema de monitoramento independente de módulos físicos fixos instalados em pontos de difícil determinação da rede, o que pode proporcionar economia financeira para as concessionárias de energia elétrica. A ferramenta obteve um desempenho satisfatório devido tanto à precisão no domínio do tempo, em detectar o instante de acontecimento do distúrbio, e, também, à correta simulação do comportamento do sinal esperado, mesmo com a apresentação de erros significativos.
"
1,"Este trabalho mostra a implementação do algoritmo de busca do ponto de máxima potência P&O (perturbar e observar) de um painel fotovoltaico. Um software de P&O é feito em Matlab e testado a partir das curvas P-V de um painel solar previamente geradas por um software de simulação de painéis fotovoltaicos, também em Matlab. Diferentes métodos de busca do PMP já existentes são descritos e suas respectivas vantagens e desvantagens, discutidas"
1,"O processo de monitoramento da energia elétrica fornecida às cargas alocadas em um sistema de distribuição está diretamente ligado à manutenção da qualidade da energia elétrica. Entretanto, alguns entraves são observados na execução deste monitoramento, tais como a elevada complexidade em se obter um panorama representativo do sistema, e o respectivo investimento financeiro associado a tal procedimento. Neste sentido, este trabalho apresenta um método de monitoramento remoto da tensão eficaz em uma ou mais cargas de interesse do sistema elétrico por meio de redes neurais artificiais. Para o desenvolvimento da técnica, utilizou-se uma base de dados, compilada a partir de um sistema de distribuição real devidamente modelado no software ATP (Alternative Transients Program), de maneira a treinar redes neurais artificiais específicas e capazes de estimar a tensão eficaz entregue às cargas analisadas. Ressalta-se que as redes neurais estimam os valores eficazes nas cargas monitoradas tomando-se apenas medidas das tensões e correntes trifásicas na subestação do sistema de distribuição. Os resultados relacionados ao desempenho das redes neurais indicam a eficácia e a possibilidade de se generalizar o método para todas as cargas no sistema, constituindo, portanto, uma alternativa complementar ao monitoramento convencional da qualidade da energia elétrica."
1,"Com a expansão da energia eólica, os emuladores de turbinas são ferramentas chave para o surgimento e avanço de novas tecnologias. Nesse contexto, o trabalho consiste no desenvolvimento de um emulador de uma turbina eólica por meio do uso de uma máquina de corrente contínua acoplada à um gerador de indução duplamente alimentado. O método utilizado se baseia na modelagem da turbina através de referências que descrevem o seu torque ou a sua velocidade no eixo, as quais atuam como entrada para o controle em malha fechada da máquina de corrente contínua. Tal máquina é acionada por um conversor chopper de quatro quadrantes e é controlada pela estratégia proporcional integral (PI). O objetivo é a emulação da turbina eólica, assim como a comparação e análise dos dados obtidos experimentalmente com os dados simulados para cada abordagem de referência. Nos resultados foi verificado que a abordagem em velocidade apresenta um desempenho dinâmico mais fiel quando comparada com a abordagem em torque. "
1,"O objetivo deste trabalho é implementar a automação de uma centrífuga de açúcar, garantindo o aumento da produtividade, menor período do ciclo de operação e maior segurança. Seu funcionamento é demonstrado através do gráfico do ciclo de operação da centrífuga.  A automação foi realizada através de um CLP instalado em um painel de comandos em uma usina de açúcar e álcool e o acompanhamento da máquina foi realizado em alguns dias.  O processo produtivo de açúcar e álcool é demonstrado a fim de possibilitar um melhor entendimento de todas suas etapas, e também é apresentado de forma sucinta o processo de co-geração de energia elétrica"
1,"Com a crescente utilização da energia elétrica nas mais variadas atividades, os Sistemas Elétricos de Potência (SEP) estão cada vez mais complexos e suscetíveis a variações de carga, que têm relação direta com o aparecimento de fenômenos relacionados à estabilidade de tensão. O entendimento e estudo destes efeitos são importantes para a operação e planejamento eficazes do sistema, e os  nomogramas são uma ferramenta auxiliar nesse processo. Nomogramas são
gráficos que representam de maneira simples e intuitiva os limites operativos e de estabilidade de um SEP, podendo ser utilizados para auxiliar a operação e planejamento da expansão do sistema. O fluxo de carga é a ferramenta básica para avaliar as condições normais e os limites de operação de um SEP, sendo utilizado para a obtenção dos dados para os nomogramas deste projeto. Inicialmente, propõe-se o desenvolvimento de métodos ponto a ponto de criação de nomogramas, um método de fácil implementação, porém com grande esforço computacional. Posteriormente, implementa-se o método da continuação, abrangendo o estudo do fluxo de carga continuado (CPFLOW), sendo o uso da abordagem preditor - corretor essencial para a redução do esforço computacional e aumento da eficiência geral e da confiabilidade dos nomogramas produzidos. As bifurcações, principalmente aquelas do tipo sela-nó e induzidas por limite, são comuns em casos de não-convergência do fluxo de carga, sendo, portanto,
importante estudá-las para compreender a natureza desses fenômenos e analisar corretamente os resultados obtidos pelos nomogramas implementados."
1,"Esse trabalho descreve uma análise preliminar da variação do preço da energia em mercados de curto-prazo utilizando como fator impactante sobre esse preço final, a energia comercializada pela geração distribuída no mercado livre. Para realizar essa análise, foram apresentados um histórico do setor elétrico e as características do atual modelo do setor, conceitos importantes sobre o mercado, a situação em que ele se encontra e os conceitos envolvidos na geração distribuída e as perspectivas futuras para essa forma de geração de energia. Depois, formulou-se um modelo matemático para simular o mercado e utilizou-se de um método de otimização via programação não-linear para estudar a variação do preço, da potência contratada de cada agente gerador e o custo operativo total e de cada gerador em três tipos de caso: o primeiro, um caso ideal em que a demanda era fixa e queria se validar a modelagem adotada e o método de otimização escolhido; o segundo, um caso mais próximo do real onde a demanda variava no tempo, e; o terceiro, que analisava os mesmos números do segundo caso, com parte da demanda sendo suprida por geração distribuída"
1,"Este trabalho apresenta uma anal ise comparat iva ent re a inf luencia do ICMS dos equipamentos elet r icos, mecanicos, hidromecanicos e de geracao, nos custos de implantacao de pequenas cent rais hidrelet r icas e usinas eol icas. Para tanto, descreve a obtencao dos custos de invest imento em PCHs, por meio de um diagrama de custos de invest imento. Adicionando a isso informacoes fornecidas pelo fabr icante, este t rabalho real iza uma comparacao dos custos de implementacao de PCHs e sistemas eol icos sem o inf luxo do ICMS e com a inf luencia do mesmo"
1,"A técnica bioeletrográfica (foto Kirlian) é o registro e análise da descarga corona induzida em um organismo visando obter-se-lhe informações. Submetendo-se um organismo (ou parte dele) a pulsos de alta tensão (AT), analisa-se a geometria da descarga, a luz emitida e a correlação entre variações nestes parâmetros com alterações fisiológicas no organismo. Neste trabalho, analisou-se interpretações usuais de imagens Kirlian e compilou-se fundamentos que
embasam interpretações mais seguras. Para tanto, recapitulou-se a teoria eletromagnética moderna, que possibilita a correlação entre a composição química de um organismo e a radiação que este emite, podendo ser natural (radiação térmica) ou estimulada mediante aplicação de um campo  eletromagnético, como usual na bioeletrografia. Recapitulou-se também o processo de formação dessas imagens Kirlian, já explicado por outros autores. Em seguida, construiu-se um equipamento bioeletrográfico capaz de produzir imagens em formato digital, obtendo-se algumas imagens para análise. Para gerar a alta tensão de alta frequência utilizou-se uma bobina de ignição automotiva. Um terminal isolante transparente, com um lado recoberto por óxido de índio-estanho (ITO – Indium Tin Oxide), condutor, foi utilizado tanto como dielétrico, isolando o objeto e o terminal AT, quanto como terminal terra
(superfície recoberta), melhorando a perspectiva da captura digital da descarga corona, como eletrodo transparente. Utilizou-se uma câmera fotográfica digital (CCD), ajustando-se-lhe a sensibilidade e a velocidade de captura, para registrar o aspecto fractal das descargas coronas. Extraiu-se as componentes RGB de algumas imagens e fez-se alguns ajustes para melhor visualização, via software (MATLAB). Os registros obtidos foram satisfatórios e confirmou-se algumas afirmações encontradas na literatura. Por fim, dois métodos de pesquisa, por
abordagens distintas, foram propostos para a delimitação, padronização e automatização de um equipamento bioeletrográfico, para testar sua eficácia como método de diagnóstico in loco, “por exclusão” e por análise espectral. "
1,"Nos últimos anos, o Grupo de Alta Tensão e Materiais vem desenvolvendo uma nova tecnologia de transdutores piezoelétricos denominados piezoeletretos termo-formados. O avanço nas pesquisas com esses novos materiais evidenciou a necessidade do desenvolvimento de um modelo elétrico equivalente, o qual viabilizasse as simulações com os piezoeletretos. Por meio da modelagem do transdutor é possível predizer as consequências que as modificações na espessura do sensor piezoelétrico, a escolha do material de retaguarda, definição das camadas de casamento de impedância acústica, elaboração dos circuitos de sintonia, entre outros parâmetros, causarão no desempenho do piezoeletreto. Na literatura, há vários trabalhos disponíveis sobre modelos elétricos para transdutores piezoelétricos, entretanto, a maioria dos modelos foram desenvolvidos para sensores cerâmicos. Após um estudo sobre os modelos já desenvolvidos, optou-se por utilizar o modelo de Leach para esse trabalho. Assim, o objetivo deste trabalho foi realizar um estudo de caso baseado no modelo de Leach, cujo desempenho foi verificado por meio de um experimento para determinação da resposta transitória de uma cerâmica piezoelétrica de PZT-4. No circuito elétrico de ensaio foram aplicados pulsos de tensão senoidais com frequências variando de 700 kHz a 2,5 MHz. Além dos experimentos realizados em laboratório, foi elaborado um circuito para simulação no software PSPICE. Também foi analisado o desempenho da resposta transitória para dois meios adjacentes à cerâmica, com impedâncias acústicas diferentes: ar e água. Por fim, os resultados das simulações e dos ensaios foram comparados graficamente e estatisticamente, evidenciando a precisão do modelo frente aos ensaios laboratoriais. A partir dos resultados obtidos neste trabalho, pretende-se futuramente adaptar o circuito equivalente de Leach na modelagem dos piezoeletretos termo-formados.
"
1,"Este trabalho de conclusão de curso visa proporcionar ao cliente uma alternativa mais e econômica às existentes na indústria para o controle de alimentação de matéria prima em silos industriais. No caso específico da aplicação proposta por esse projeto, o Sistema de Controle de Alimentação de Silos (SCAS) é usado na indústria de fertilizantes e tem por objetivo obter um maior controle do processo, além de ser um equipamento mais robusto e preciso. O sistema como um todo é composto de sensores de nível, sensores de presença por indução magnética, placa micro controlada com entradas analógicas, entradas digitais e saídas digitais. Mediante as leituras das entradas do sistema, corrente de setpoint do motor do elevador e opções de comando do usuário, o micro controlador atua no controle do sentido de rotação do motor do distribuidor de matéria prima e no comando de parada do mesmo, alimentando o silo desejado. As análises técnicas e econômicas tornam viável a aplicação do projeto, diminuindo o custo final do produto industrializado, auxiliando a empresa a se tornar mais competitiva no mercado brasileiro"
