valor,texto 
2,"O objetivo principal do trabalho se concentra na análise crítica do instituto jurídico do tombamento nas três esferas da Federação brasileira (União, Estado de São Paulo e Município de Ribeirão Preto/SP). Para tanto o trabalho é dividido em três capítulos. No primeiro capítulo, o tema central é responder o que significa patrimônio cultural no Brasil e no mundo ocidental. São abordados quatro tópicos: importância em se tutelar cultura, origem e definição do conceito de patrimônio cultural, origem da proteção do patrimônio cultural no Brasil e normativa internacional sobre o tema. No segundo capítulo, o viés é essencialmente jurídico, faz-se um estudo mais aprofundado sobre medidas de proteção cultural, e especificamente sobre tombamento de acordo com os três entes políticos referidos. Por fim, no terceiro capítulo, realiza-se um estudo empírico a partir de três estudos de caso de processos administrativos do tombamento do Município de Ribeirão Preto/SP a fim de completar a análise crítica do instituto."
2,"O presente estudo tem como objetivo verificar a (in)aplicabilidade da arbitragem como método de resolução de conflitos individuais advindos do direito do trabalho, para isso foram realizadas pesquisas em doutrinas e legislações em vigor, além de interpretações jurisprudenciais.
Primeiramente é feita uma breve explanação sobre pontos essenciais do direito do trabalho, conceituando direito individual e coletivo e diferenças entre conflitos nestes dois âmbitos. São elencados princípios fundamentais da área trabalhista e introduzida a ideia de flexibilização das normas, muito discutida atualmente.
Após, conceitua-se e explica-se o instituto da arbitragem, suas principais características, vantagens e desvantagens, e possíveis óbices encontrados para aplicação no direito laboral. Ademais, são apresentados mais alguns institutos privados de resolução de conflitos utilizados no processo do trabalho.
Por fim, é questionada a aplicação da arbitragem em conflitos individuais laborais sob o ponto de vista de vários doutrinadores. Seguindo, analisa-se a indisponibilidade absoluta ou relativa das normas trabalhistas, possível afronta ao princípio de inafastabilidade do Poder Judiciário, a hipossuficiência de alguns trabalhadores, e o veto presidencial em relação a arbitragem para altos executivos.
Diante disso, foi possível concluir que os direitos trabalhistas possuem indisponibilidade relativa, podendo então, haver a transação daqueles direitos que não versem sobre medicina ou segurança do trabalho, e desde que acordado após a extinção do contrato de trabalho, quando não há mais subordinação entre empregado e empregador. Sempre respeitando os princípios fundamentais, e com a possibilidade de anulação pelo Poder Judiciário quando constatar fraude ou coação."
2,"A responsabilidade civil do Estado, isto é, o surgimento da obrigação de indenizar em virtude de um dano causado pela Administração Pública, em decorrência das prerrogativas do ente estatal, sempre foi um tema polêmico e marcado por inúmeras divergências. Quando o dano é causado pela atuação do Poder Judiciário e do Poder Legislativo, a doutrina e jurisprudência se dividem ainda mais acerca de quando e como a responsabilidade deve incidir. Discute-se, ainda, se, nesses casos, dever-se-ia cogitar sequer a responsabilização, uma vez que esses poderes são soberanos. Ainda sobre a incidência ou não de responsabilidade, em casos de omissão e de danos causados por forças estranhas ao ente estatal, surgem calorosos debates e, muitas vezes, parece não se ter um caminho certo a ser trilhado, fazendo com que decisões divergentes sobre o mesmo caso sejam comuns no dia a dia forense. O presente trabalho visa, assim, com base no estudo doutrinário, tentar entender em quais casos o Estado deve ser responsabilizado pelos danos sofridos pelos seus administrados, traçando um caminho a ser seguido e determinando, em cada momento, a melhor teoria a ser aplicada."
2,"O presente estudo objetiva analisar de maneira crítica a Operação Urbana Consorciada da Região do Porto do Rio de Janeiro, buscando verificar em que medida a atuação da Prefeitura e da Câmara Municipal do Rio de Janeiro seguem a normatização do Estatuto da Cidade, Lei Federal nº. 10.257/01. Para tanto, optou-se pelo método comparativo, e o trabalho foi estruturado em três capítulos. No primeiro, são apresentadas generalidades e conceitos-chave sobre o urbanismo, destacando-se a importância das diretrizes do Estatuto da Cidade, que devem nortear qualquer intervenção urbanística e às quais são feitas constantes remissões ao longo do trabalho. No segundo capítulo, é aprofundado o estudo do regime jurídico da operação urbana consorciada. No terceiro capítulo, é repetido o itinerário do primeiro aplicado ao caso concreto, tratando-se de capítulo espelho. Para tanto, analisou-se a legislação municipal e diversas notícias. Observou-se que, formalmente, a operação urbana consorciada estudada obedece ao Estatuto da Cidade, e, inclusive, adota muitas das suas diretrizes. Foi constatada a previsão dos requisitos elencados pela lei federal, de maneira que, no tocante à legislação municipal, não foram verificadas afrontas. Entretanto, na prática, a execução da Operação Urbana Consorciada da Região do Porto do Rio de Janeiro não vem ocorrendo consoante o que prescreve o Estatuto da Cidade e a própria legislação municipal. A divergência ocorreu no tocante à (i) participação popular, ínfima, ao (ii) controle da operação, meramente formal, à (iii) emissão dos certificados de potencial adicional de construção, vendidos em lote único e à (iv) regularização de imóveis outrora irregulares, que não foi prevista nos termos do Estatuto da Cidade. Concluiu-se que o manejo dos certificados de potencial adicional de construção foi favorável ao Município do Rio de Janeiro, preservando os recursos públicos. Ao final, sugeriu-se maior inserção da população na operação, com vias de legitimá-la."
2,"A terceirização de serviços especializados é uma realidade econômica mundial. No setor
sucroenergético, a terceirização ocorre em diversas etapas do processo produtivo, e proporciona
ganhos de eficiência, como a mitigação dos efeitos negativos das entressafras nas economias
locais. Os serviços de corte, carregamento e transporte (CCT) incluem-se nas atividades de
logística da usina e tradicionalmente são terceirizados, sobretudo após a proibição da queimada
de cana-de-açúcar, que implicou em elevados investimentos para a colheita mecanizada. No
Brasil, a terceirização é regulamentada pela Súmula 331 do Tribunal Superior do Trabalho, que
permite, dentre outras hipóteses, a terceirização de serviços especializados que configurem
atividade-meio da empresa. Entretanto, alguns julgados da Justiça do Trabalho passaram a
proibir a terceirização do CCT, por entender que se tratam de atividades essenciais às usinas e,
portanto, configuram atividade-fim. Dessa forma, o objetivo deste estudo é verificar se as
atividades de corte, carregamento e transporte configuram atividade-fim da usina de cana-deaçúcar.
Como resultado, entende-se que o CCT não se configura atividade-fim da usina, e que
a proibição da terceirização, em casos especiais, gera uma assimetria concorrencial e viola os
preceitos constitucionais da legalidade, livre iniciativa, livre concorrência, neutralidade
concorrencial do Estado e favorecimento das empresas de pequeno porte."
2,"O presente estudo analisa a possibilidade jurídica da adoção por famílias homoafetivas no direito brasileiro. Para tanto, são utilizados como pilares interpretativos os princípios constitucionais da liberdade, da igualdade, da solidariedade familiar, do respeito à diferença, do pluralismo das entidades familiares, da afetividade e, principalmente, da dignidade da pessoa humana. O Direito de Família no Brasil, como também o mundial, passou por mudanças significativas nesse último século. Os filhos adotivos gozam dos mesmos direitos dos filhos biológicos, o machismo perdeu, gradativamente, espaço, implicando na igualdade de direitos e deveres entre os membros de uma família, que, hodiernamente, pauta-se exclusivamente na afetividade entre os seus membros, e não exclusivamente no vínculo biológico, como ocorria no passado. Na sociedade atual, que diz-se democrática, os homoafetivos são alvos de constantes preconceitos e tratamentos desiguais em comparação aos heteroafetivos. Tal desigualdade, contudo, encontra um falso fundamento jurídico que deriva de uma interpretação errônea e isolada do texto normativo constitucional, pois este garante, expressamente, a união estável entre o homem e a mulher. O STF, recentemente, ampliando o conceito de família previsto na Carta Magna e fazendo uso do recurso da analogia, declarou que é possível, sim, que os homossexuais constituam uniões estáveis, desde que presentes os requisitos específicos desse tipo de entidade familiar. Assim, negar a adoção a essas famílias, sob o fundamento de que não constituem uma entidade familiar ou de que pais homossexuais geram abalos psicológicos aos filhos, constitui flagrante inconstitucionalidade por violar princípios basilares do nosso Estado e também vai na contramão dos resultados de recentes estudos na seara da psicologia. Isso porque, do ponto de vista do direito, desde que a adoção, independente do fato de ser pleiteada por pais de mesmo sexo ou de sexos distintos, resulte em efetivos benefícios para os adotandos, os juízes devem, pautados pelo estudo psicossocial, deferi-la de imediato. Ainda, segundo estudos da psicologia, não há qualquer malefício a uma criança pelo fato de esta ter sido criada por homossexuais."
2,"Ante ao implemento em tecnologia dos ilícitos contra a ordem econômica, para a
manutenção de um jogo limpo entre os players em disputa no mercado, o Estado viuse
obrigado a adotar novos meios de investigação para apurar infrações. Em momento de
consensualização do Direito, busca ao instituto da delação premiada, meio de prova
criminal, como instrumento pelo qual se mantém ordem econômica.
O presente trabalho por objetivo demonstrar como o Direito Econômico
transformou o instituto da delação premiada em instrumento de manutenção da ordem
econômica. Enfoca a utilização dos acordos de leniência como instrumento de combate
a atos anticompetitivos. Examina os efeitos de utilização dos acordos em esfera
administrativa, criminal e cível para apurar eficiência dos instrumentos de natureza
delatória na regulação do mercado, contrapondo os objetivos atingidos e as principais
críticas formuladas a respeito da prática."
2,"O princípio da irretroatividade da lei penal, esculpido na Constituição Federal
em seu artigo 5º, XXXIX e XL, é corolário da proteção do cidadão frente aos
arbítrios do Estado, podendo ser entendido como consequência necessária do
princípio da reserva legal e da taxatividade da lei penal, e todos são
desdobramentos do princípio da legalidade penal. Neste sentido, fácil entender
que uma lei em sentido formal não poderá retroagir no tempo, salvo para
benefício do réu, contudo, controvertido é o entendimento se a jurisprudência
fortemente consolidada, que venha a alterar o sentido de uma norma penal,
poderá retroagir em malefício do réu. Para elucidar essa divergência buscouse
amparo na teoria positivista kelseniana, e o conceito de norma jurídica que
dela advém, entendendo assim, a função criadora e reveladora do direito pela
interpretação normativa do intérprete autêntico, e de que forma tal
interpretação toma contornos de norma geral quando feita pelos Tribunais
Superiores em casos concretos que demonstram certa indeterminação especial
da norma geral a ser aplicada, neste sentido a significação dada pela norma
concreta à norma geral não pode mais ser desconectada em sua leitura,
integrando seu núcleo de significação. Para demonstrar este processo
interpretativo de uma norma individual e concreta feita pelo intérprete
autêntico para uma norma geral e abstrata, analisamos o Habeas Corpus nº
81.611 do Supremo Tribunal Federal, que considerando o crime contra a
ordem tributária, tipificado no art. 1º da Lei 8.137/90, crime de resultado e não
material, alterou, por consequência, o seu momento consumativo para o
momento do lançamento definitivo do crédito tributário feito ao final do
Processo Administrativo, interferindo, assim, o cálculo prescricional de
delitos que já tivessem sido cometidos antes do advento dessa nova corrente
jurisprudencial. Demonstrando assim, a interferência da jurisprudência em
definições típicas penais, e desta forma, se não for observado igualmente o
postulado da irretroatividade, agora sim, da norma penal, observar-se-á burla
oblíqua às garantias constitucionais do cidadão."
2,"O presente projeto tem por objetivo analisar os aspectos dogmáticos da colaboração premiada, instituto que ganhou contornos procedimentais palpáveis com o advento da Lei nº. 12.850, de 2 de agosto de 2013, e verificar se há compatibilidade dessa moderna técnica de investigação com os princípios do Estado Democrático de Direito, à luz da teoria garantista de Luigi Ferrajoli. A discussão enfrentada tem o escopo de reafirmar o papel crítico da academia a partir da análise desta ferramenta da justiça colaborativa, já de grande aplicabilidade no meio forense, apontando as eventuais fragilidades em sua regulamentação e reacendendo, com algum grau de profundidade, o estudo das teorias do Direito penal."
2,"Este trabalho tem como objetivo analisar a disputa existente entre o Conselho Administrativo de Defesa Econômica (CADE) e o Banco Central do Brasil (Bacen) acerca do conflito de competência existente na análise dos atos de concentração envolvendo instituições financeiras. Serão utilizadas as opiniões doutrinária e jurisprudencial acerca da interpretação conjunta das leis 4.595/64 e 8.884/94 (revogada pela nova lei antitruste). Foram demonstrados arranjos institucionais possíveis entre agências reguladoras e órgãos antitruste, bem como os benefícios de cada modelo, além de ter sido comentado sobre as mudanças advindas a partir da Nova Lei Antitruste Brasileira (Lei 12.529/11)."
2,[sem resumo]
2,"O presente trabalho tem como objetivo, em primeiro lugar, a análise dos aspectos jurídicos do
contrato de franquia empresarial, para que, em seguida, seja possível examinar
especificamente dois de seus elementos essenciais: a licença de uso da marca e do know-how.
É notório que a marca e o know-how detidos pelo franqueador constituem os seus ativos mais
importantes, pois o sucesso da atividade de franchising baseia-se na existência de uma marca
de grande apelo popular e de conhecimentos técnicos secretos transferíveis a terceiros, que
quando empregados conjuntamente geram ao franqueado vantagens econômicas no mercado.
Dessa forma, faz-se necessário o estudo de formas jurídicas e econômicas que sejam aptas à
preservação destes importantes ativos de propriedade do franqueador e que são cedidos
temporariamente para o uso do franqueado."
2,"O presente trabalho objetiva analisar o contrato de franquia empresarial, ou franchising, sob a ótica das obrigações do franqueado. Tendo em vista que usualmente se levam em consideração as obrigações e prerrogativas do franqueador como indutoras de desequilíbrio contratual e abusos, pretende-se, aqui, desenvolver um exame do referido tipo contratual por outra perspectiva, uma vez que o descumprimento de obrigações por parte do franqueado pode ser tão ou mais nocivo à rede e ao próprio mercado que descumprimentos do franqueador. Nesse sentido, faz-se necessário analisar o franchising de forma integral, com a devida atenção aos deveres que cabem a cada parte - todos essenciais à formação do sinalagma contratual e à efetividade prática e econômica desse instrumento contratual."
2,"O presente trabalho tem como escopo a análise das principais características das tutelas
cautelares e antecipadas, notadamente naquilo que se refere às divergências doutrinárias que
permeiam o tema. Também, será analisado e explicitado o modo pelo qual as tutelas
antecipadas, a partir de distorções no uso das tutelas cautelares, surgiram em nosso
ordenamento, do ponto de vista legislativo e doutrinário. Nessa seara, será de extrema
importância a análise das chamadas “cautelares satisfativas”, que explicitam a zona cinzenta
existente entre tais institutos, observando-se qual a influência desse fenômeno no cotidiano
prático forense. Ao final, uma breve análise de como o tema vem sendo discutido no projeto
do Novo Código de Processo Civil, de acordo com a mais recente versão do projeto aprovada
pela Câmara dos Deputados, em 17 de julho de 2013, buscando-se, aí, conclusões acerca de
qual seria a melhor resolução legislativa para o tema."
2,"A securitização – ou a “titularização”, tal como é conhecida em outros países – é um instrumento financeiro recente e revolucionário, capaz de transformar recebíveis (direitos creditórios que geram fluxos de caixa futuro) detidos por um agente econômico, como, por exemplo, uma empresa que possui créditos a receber, em títulos ou valores mobiliários negociáveis no mercado de capitais, permitindo, assim, a antecipação de recursos que só seriam realizáveis no futuro. Do ponto de vista econômico, a securitização desponta como uma poderosa ferramenta de financiamento de projetos e empreendimentos, baseada na mobilização de ativos e na desintermediação financeira, a qual é capaz de mitigar o elevado custo de crédito presente no financiamento bancário tradicional. Sob a ótica jurídica, a securitização consiste numa operação complexa que envolve uma multiplicidade de instrumentos e relações jurídicas distintas, tais como, a cessão de créditos, a constituição de um veículo de propósito específico e a emissão de valores mobiliários, em que intervêm partes com interesses diversos. Com efeito, o objetivo deste trabalho é apresentar os aspectos econômicos e jurídicos gerais da securitização de recebíveis, a fim de investigar as diversas etapas necessárias à sua operacionalização e, sobretudo, a natureza jurídica da sua estrutura contratual, segundo os conceitos teóricos consagrados na doutrina jurídica clássica. Por fim, analisaremos, concretamente, a securitização de recebíveis do agronegócio, instituída e disciplinada pela Lei n. 11.076/04, a fim de ilustrar, em termos práticos, a operacionalização do instituto num dos setores econômicos mais importantes e significativo do País, qual seja, o agronegócio, onde a securitização possui grandes perspectivas de desenvolvimento."
2,"A segurança pública no país apresenta, atualmente, uma série de problemas que apontam para uma deficiência do Estado no combate à criminalidade e na manutenção da ordem pública. O processo histórico de militarização das polícias é apontado por muitos estudiosos como uma das principais causas dos problemas que abrangem a questão da segurança pública. O caráter militar das políticas dessa área, principalmente no que tange à forma de organização da polícia ostensiva, consagrada na vigência do regime militar, acarreta a ineficiência das atividades policiais ostensivo-preventivas, bem como é raiz de outros problemas ligados à instituição da Polícia Militar, como os constantes abusos de poder, o uso de força ilegal e o preconceito. Além disso, o militarismo representa um desvio na função policial, que ao invés de tratar da defesa de direitos de cidadania e humanos como forma de manutenção da ordem, passa a apresentar um caráter bélico de confronto e eliminação de um suposto inimigo interno. Nesse sentido, a desmilitarização seria uma forma de adequar a organização policial ao exercício de sua função, tornando a atividade policial mais eficaz. Atualmente, o principal projeto de reforma do sistema de segurança pública é a PEC-51/2013, que tramita no Senado. Tal proposta traz, como uma de suas principais características, a desmilitarização das polícias, propondo uma reforma institucional que tem como base o conceito de polícia comunitária, amplamente implantado em países desenvolvidos, bem como a instituição da carreira única e do ciclo completo nestas instituições, de forma a valorizar o profissional e a tornar a atividade policial mais eficaz."
2,"A eficácia da execução trabalhista depende não somente de uma decisão favorável ao trabalhador, mas, principalmente, da suficiência de bens da empresa executada que permitam a satisfação do crédito, cujo caráter alimentar justifica a adoção de medidas protetivas por parte dos magistrado. Uma dessas medidas é a desconsideração da personalidade jurídica, declarada de ofício pelo juiz do trabalho com fundamento em normas que são aplicadas subsidiariamente ao processo do trabalho. Porém, não raro a desconsideração da personalidade jurídica da sociedade empregadora e a consequente responsabilização patrimonial dos sócios que a compõem não são suficientes à satisfação dos créditos trabalhistas, exigindo-se para tal a responsabilização patrimonial dos ex-sócios. Porém, em virtude da omissão legislativa no âmbito laboral não só a respeito da teoria da desconsideração da personalidade jurídica, mas, também, quanto o alcance desta em relação aos sócios retirantes, tem-se aplicado os artigos 1.003 e 1.032 do Código Civil, dando margem a interpretações que são, por vezes, prejudiciais à efetiva satisfação do crédito trabalhista na fase de execução."
2,"O presente trabalho de conclusão de curso tem como objetivo o estudo da possibilidade de utilização da arbitragem nos contratos administrativos e sob quais limites ela ocorre.
Para tanto, alguns conceitos do direito administrativo foram estudados e analisados diante da conjuntura do Estado atual, o qual deixou a postura impositiva, para assumir uma postura consensualista na administração de seu aparelhamento.
Foi feito um levantamento dos argumentos contrários, bem como dos favoráveis à utilização da arbitragem como meio alternativo de solução de controvérsias advindas de contratos administrativos, a fim de que fosse possível compreender o motivo pelo qual ainda há controvérsias sobre o tema.
Entendendo ser afirmativa a possibilidade de eleição pela Administração da arbitragem como forma de resolução de conflitos, foi feita a delimitação da atuação do juízo arbitral, visto que, na esfera do Direito Administrativo, deve-se prezar pelos princípios da indisponibilidade do interesse público e da legalidade.
Por fim, foi feita uma análise da jurisprudência brasileira com relação ao tema, com o intuito de verificar quais foram as evoluções do entendimento com relação ao tema."
2,"A Elisão Fiscal, a Evasão Fiscal e o parágrafo único do artigo 116 do Código Tributário Nacional. O tema se reveste de importância, pois trata dos limites ao exercício da autonomia privada do contribuinte na busca da realização dos atos ou negócios jurídicos que culminem em uma menor carga tributária. Nesse sentido, há crescente preocupação dos ordenamentos jurídicos em encontrar mecanismos que restrinjam as possibilidades de o contribuinte evitar, por intermédio de estruturas lícitas, a incidência tributária. Assim, pretendemos perquirir qual o regime jurídico aplicado ao parágrafo único do artigo 116 do Código Tributário Nacional, que dispôs que “a autoridade administrativa poderá desconsiderar atos ou negócios jurídicos praticados com a finalidade de dissimular a ocorrência do fato gerador do tributo ou a natureza dos elementos constitutivos da obrigação tributária, observados os procedimentos a serem estabelecidos em lei ordinária”. Para isso, o trabalho abordou os conceitos fundamentais do planejamento tributário, distinguiu as figuras da elisão e da evasão tributária, e analisou os principais princípios constitucionais que regem a matéria. Em seguida, os conceitos e premissas expostos foram aplicados e relacionados à discussão do parágrafo único em estudo, de modo que verificamos a melhor forma de interpretação do dispositivo objeto do presente trabalho do ponto de vista do sistema tributário brasileiro. Assim, partindo da conclusão quanto ao regime jurídico aplicável, contestamos a possibilidade do acolhimento pelo ordenamento jurídico brasileiro de uma norma geral antielisiva. Nesse sentido, estudamos os limites da liberdade fiscal, bem como apresentamos algumas teorias importadas de outros ordenamentos jurídicos que visam disciplinar e impor limites ao planejamento tributário. Por fim, apontamos as regras de prevenção como o melhor método para controlar o fenômeno elisivo, pois oferece segurança jurídica e não viola os princípios da legalidade, tipicidade e autonomia da vontade."
2,"A atual legislação sobre licitações está em descompasso com a evolução econômica e social
do nosso país, demandando uma reforma no arcabouço jurídico relacionado a essa temática.
Entre as mais diversas propostas temos o conceito de Proposta Globalmente Mais Vantajosa,
que permite ao administrador público utilizar diversas opções de critérios de julgamento das
propostas no certame. Esse conceito permite maior flexibilidade, transparência e qualidade
nas escolhas dos fornecedores, ainda torna o processo licitatório menos custoso e complexo.
Neste estudo fazemos uma breve descrição do atual ambiente das licitações e apresentamos o
conceito de Proposta Globalmente Mais Vantajosa para a reforma da Lei de Licitações."
2,"Os paterfamilias era o soberano da Família Romana, e sua potetas unificava e caracterizava a família. O paterfamilias mantinha em suas mãos um poder extremo, que continha o ius vitae necisque (direito de vida e morte), pelo qual ele poderia legalmente matar seus descendentes. Este poder extremo sofreu mitigações ao longo da história romana, não obstante isto permaneceu por um longo período. Desse modo, o objetivo desta monografia é traçar a evolução histórica do ius vitae necisque, considerando suas origens, e tentar entender as causas de suas atenuações. "
2,"O Insider Trading é conduta que já há muitos anos está inserida no ambiente financeiro, sendo tratada por muitos com normalidade, havendo os que defendam, inclusive, que seja vista como prática normal de mercado. Seus efeitos negativos, contudo, como os prejuízos que acarreta a investidores e consequentemente ao mercado, com fuga de capitais e assimetria de informações, fizeram com que fossem editadas diversas normas proibitivas que deram à conduta caráter de ilicitude.
No presente trabalho pretendemos entender o conceito de Insider Trading, termo em inglês que significa o uso de informações privilegiadas em transações com valores mobiliários no Mercado de Capitais, verificar os argumentos dos que defendem a desregulação da conduta e daqueles que defendem sua proibição, bem como demais questões que estejam relacionadas a esse comportamento."
2,"A Lei Complementar n. º 123/2006 incorporou ao ordenamento jurídico brasileiro o Estatuto da Microempresa e da Empresa de Pequeno Porte, cujas regras tributárias formam o Simples Nacional, um regime especial de tributação dito menos oneroso e mais simplificado. Em atendimento ao princípio constitucional do tratamento diferenciado e favorecido aos micro e pequenos empresários, cujos empreendimentos precisam de um ambiente mais propício ao seu desenvolvimento, esse regime opcional compõe-se de oito diferentes tributos, dos quais o presente trabalho decidiu estudar o Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS), cobrado na forma do Simples Nacional. No regime comum, o imposto sobre o consumo é baseado no princípio constitucional da não cumulatividade, mas, quando cobrado na forma do microssistema, o aproveitamento de créditos de ICMS é vedado. A controvérsia reside no fato de que as pequenas empresas têm o direito constitucional de pagar menos tributos, porém esse direito é condicionado à suspensão do direito à não cumulatividade. Outrossim, o imposto indireto, de competência estadual, embora incorporado ao Simples Nacional pela União Federal, não necessariamente viola o pacto federativo"
2,"O presente trabalho tem como objetivo estudar os conceitos de responsabilidade ao proteger
(RwP) e responsabilidade de proteger (RtoP), conquanto se mostram como a questão de
maior importância para as atuais crises armadas, caracterizadas pelo crescente uso de
tecnologias bélicas e aspecto de internacionalização dos conflitos com grandes influências
para a comunidade internacional. O conceito de responsabilidade de proteger, entretanto, não
foi suficientemente desenvolvido desde a sua primeira aparição, após o Conflito do Kosovo, o
que causa grandes dúvidas quanto a seu significado e consequências. Estas dificuldades, por
sua vez, têm causado com que em diversos conflitos existam ações autoritárias e abusivas dos
procedimentos previstos por este conceito, como a troca de regimes e desrespeito aos direitos
humanos, que ele mesmo buscava combater. No decorrer histórico, foi apresentado pelo
Brasil na abertura da Assembleia Geral das Nações Unidas de 2011 o conceito de
responsabilidade ao proteger, teorizado como diretrizes essenciais à aplicação da
responsabilidade de proteger de modo a se evitar os abusos causados por potências
interventoras que extrapolaram o mandato do Conselho de Segurança das Nações Unidas.
Hoje, contando com dois conceitos que visam servir de aparato para a proteção dos direitos
humanos e que de certa forma desestabilizam a regulação do uso da força, a Organização das
Nações Unidas se encontra em uma posição perigosa de falta de compreensão do significado
desses conceitos, em especial no tocante ao termo responsabilidade previsto por cada um
deles, que a torna incapaz de responder eficazmente às situations internacionais."
2,"O trabalho tratará dos direitos fundamentais, analisando seu tratamento ao longo das
constituições brasileiras , até a chegada da constituição de 1988 e fará a partir dela uma
análise da efetivação dos direitos humanos fundamentais. A análise contemporânea terá
como objetivo a análise do tratamento dado aos direitos fundamentais e sua proteção
frente ao abusos da administração pública (lei 4898/65) levando-se em conta a análise
da lei 9.099/95 (lei dos juizados especiais cíveis e criminais) , sua alteração pela lei
10259/01 e o conflito criado por esta mudança na efetivação da proteção dos direitos
fundamentais das pessoas. Caberá ainda nesta análise a compreensão do princípio da
proporcionalidade na sua vertente da proibição da proteção deficiente,buscando-se
através desta análise a busca de um caminho para ajudar a resolver tão intrincado
problema constitucional."
2,[sem resumo]
2,"O presente trabalho tem o intuito de desenvolver uma base conceitual e uma estrutura lógica que fundamentem uma análise comparativa entre ordenamentos jurídicos e práticas culturais distintas, a fim de que seja possível um questionamento crítico referente a estruturas sociais de controle de condutas humanas. Nesse sentido, é rejeitada a abordagem puramente formal e descritiva realizada pelo Positivismo Jurídico, uma vez que essa corrente se restringe a extrair do direito o que lhe é universal, impedindo qualquer valoração. Busca-se, portanto, em sentido contrário, uma abordagem conceitual ampla, por meio da qual critérios são desenvolvidos para possíveis análises comparativas entre mecanismos de controle social distintos. Assim, analisando-se o direito com uma visão mais ampla e interpretando-o conforme contextos socioculturais específicos, por meio de análises casuísticas, é apresentada uma fundamentação teórica para que práticas sociais e ordenamentos jurídicos possam ser estudados a partir de sua eficiência e legitimidade. Considerando o direito como fenômeno social, o qual se relaciona diretamente com organizações culturais e valores morais específicos, busca-se, também, compreender o âmbito normativo dos costumes, a fim de que estes também possam ser objeto de análises comparativas. Assim, considerando o Relativismo Cultural como corrente teórica que nega qualquer objetividade nas análises morais e culturais, também é exposto um posicionamento crítico em relação a essa corrente, por meio do qual se demonstra possíveis critérios neutros para a valoração de práticas e costumes sociais."
2,"A cultura e formulação do ensino em geral enfrentam uma grave crise no tocante a reprodução e reforço de desigualdades em detrimento do alcance de sua finalidade transformadora- que deveria ser um dos seus escopos principais. Demonstrando a carência pedagógica dos cursos de Direito e a função da universidade no contexto global, por meio de uma crítica jurídica feminista, pretende-se analisar o papel da reformulação da cultura e ensino jurídicos como elementos imprescindíveis de emancipação social, com a ampliação de outras novas formas de saber mais comprometidas com a condição humana, com o aprofundamento das formas de pensar, bem como com a introdução de um recorte transversal que inclua as relações de gênero e acesso das mulheres no campo científico e espaço público, para a construção de uma sociedade efetivamente democrática e emancipatória."
2,"Este estudo tem por objetivo analisar a relação entre o instituto da concessão no direito administrativo e a infraestrutura. Para tanto, realizou-se uma comparação entre o regime jurídico de diferentes espécies de concessão. A íntima relação entre esses contratos administrativos e o desenvolvimento da infraestrutura é analisada sob a ótica da disponibilização de ferramentas eficazes e eficientes para o administrador público."
2,[sem resumo]
2,"O presente estudo visa abordar o tema das prisões preventivas e os assuntos aos quais se entrelaça, principalmente as consequências práticas na vida dos que a ela são submetidos, seus pressupostos de decretação e o prazo limite de duração de tal medida. Tanto os requisitos que devem ser preenchidos para a aplicação da preventiva, que estão taxados no art. 312 do Código de Processo Penal, tendo por base conjuntamente o disposto no art. 282 do mesmo diploma legal sobre as medidas cautelares em geral, quanto os limites de duração desta medida, são elementos que dão margem a interpretações diversas, ou seja, tem um viés subjetivo. Assim, esta análise visa abordar essa subjetividade existente na decretação e limitação de um instituto tão rigoroso e cerceante dos direito individuais, como a prisão, que teoricamente só deve ser utilizada como ultima ratio e obedecendo a critérios objetivos, a discricionariedade do juiz nessas decisões ganha destaque no que é aqui suscitado. Bem como, os parâmetros indefinidos, subjetivos e extremamente flexíveis do prazo em que pode se estender a medida, ficando o preso provisório submetido à vontade do Estado e do julgador, o que por vezes acaba desencadeando a antecipação da pena ao acusado. Princípios constitucionais também são aqui elencados e nota-se como são conflitantes em alguns casos, principalmente com relação à presunção de inocência. Por fim, analisa-se a jurisprudência pátria almejando verificação prática da utilização dessa medida constritiva de liberdade, bem como as consequências de sua aplicação de forma excessiva, tanto em quantidade, quanto em período de duração. Finaliza-se com uma tentativa de se exprimir o que se nota como tendências para um futuro próximo, tendo em vista que a situação atual é insustentável e um barril de pólvoras prestes a estourar, considerando-se o sistema carcerário brasileiro e o aumento crescente da violência nos centros urbanos."
